Transaction_ID,Date,Region,Category,Campaign_Name,Local_Currency,Local_Amount,Exchange_Rate,Spend_USD
TXN-895415,16-03-25,Asia,Bounties,Organic/None,SGD,2900.7,1.3983,2074.51
TXN-879427,16-03-25,Asia,Bounties,Regional Meetups,SGD,991.49,1.2918,767.5
TXN-421395,16-03-25,Europe,Marketing,Organic/None,EUR,608.72,0.9316,653.44
TXN-867303,16-03-25,Americas,Event Logistics,Spring Builder Cohort,USD,15947.17,0.9736,16380.23
TXN-769616,16-03-25,Africa,Developer Grants,Organic/None,NGN,1723.01,1095.0645,1.57
TXN-188589,16-03-25,Asia,Developer Grants,Regional Meetups,SGD,27036.37,1.3969,19354.91
TXN-581674,16-03-25,Africa,Event Logistics,Organic/None,NGN,49554.49,1099.3459,45.08
TXN-128930,16-03-25,Africa,Platform Subs,Organic/None,NGN,3537.21,1121.5171,3.15
TXN-308559,16-03-25,Africa,Marketing,Spring Builder Cohort,NGN,476.85,1157.5208,0.41
TXN-138441,17-03-25,Africa,Bounties,Regional Meetups,NGN,3558.53,1121.4017,3.17
TXN-962552,17-03-25,Asia,Event Logistics,Core Contributor Fund,SGD,637479.55,1.3729,464328.17
TXN-897232,17-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,12223.94,1183.8088,10.33
TXN-536700,17-03-25,Africa,Bounties,Global Hackathon,NGN,1767.16,1146.3949,1.54
TXN-903111,17-03-25,Europe,Developer Grants,Global Hackathon,EUR,851.99,0.8995,947.23
TXN-680526,17-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,10299.3,0.9306,11067.28
TXN-910713,17-03-25,Africa,Platform Subs,Organic/None,NGN,2200.77,1152.2366,1.91
TXN-692340,17-03-25,Europe,Event Logistics,Regional Meetups,EUR,175723.17,0.8802,199629.75
TXN-281613,17-03-25,Africa,Platform Subs,Organic/None,NGN,3451.8,1148.4796,3.01
TXN-705470,17-03-25,Africa,Event Logistics,Organic/None,NGN,84231.27,1122.8236,75.02
TXN-286571,17-03-25,Asia,Platform Subs,Organic/None,SGD,8510.67,1.2963,6565.58
TXN-211141,17-03-25,Europe,Event Logistics,Spring Builder Cohort,EUR,19621.31,0.9351,20982.93
TXN-825800,17-03-25,Asia,Bounties,Organic/None,SGD,4321.05,1.3897,3109.23
TXN-625830,17-03-25,Asia,Bounties,Global Hackathon,SGD,7925.8,1.2962,6114.87
TXN-638768,17-03-25,Europe,Event Logistics,Core Contributor Fund,EUR,14207.15,0.9018,15753.65
TXN-450816,17-03-25,Africa,Developer Grants,Global Hackathon,NGN,3986.67,1155.6321,3.45
TXN-980112,17-03-25,Asia,Developer Grants,Regional Meetups,SGD,2478.72,1.3146,1885.58
TXN-647437,18-03-25,Europe,Developer Grants,Core Contributor Fund,EUR,29432.17,0.9071,32447.47
TXN-336615,18-03-25,Americas,Event Logistics,Regional Meetups,USD,4062.3,0.9654,4207.73
TXN-414791,18-03-25,Asia,Marketing,Global Hackathon,SGD,4491.3,1.3466,3335.35
TXN-533420,18-03-25,Africa,Event Logistics,Spring Builder Cohort,NGN,8972.47,1159.406,7.74
TXN-830158,18-03-25,Europe,Developer Grants,Organic/None,EUR,15221.11,0.93,16367.08
TXN-196100,18-03-25,Africa,Developer Grants,Global Hackathon,NGN,19081.67,1173.6443,16.26
TXN-526484,18-03-25,Americas,Developer Grants,Regional Meetups,USD,454.59,0.9961,456.36
TXN-462315,18-03-25,Americas,Marketing,Global Hackathon,USD,558.3,0.9886,564.76
TXN-554673,18-03-25,Americas,Developer Grants,Global Hackathon,USD,4628.54,1.0407,4447.68
TXN-372859,18-03-25,Asia,Developer Grants,Spring Builder Cohort,SGD,3472.05,1.2906,2690.31
TXN-441355,18-03-25,Africa,Platform Subs,Organic/None,NGN,1903.25,1136.6286,1.67
TXN-201551,18-03-25,Americas,Event Logistics,Regional Meetups,USD,24661.95,0.9942,24806.06
TXN-602237,18-03-25,Americas,Event Logistics,Core Contributor Fund,USD,1978.47,1.0477,1888.34
TXN-843784,18-03-25,Europe,Bounties,Spring Builder Cohort,EUR,8704.09,0.955,9114.14
TXN-125118,18-03-25,Europe,Platform Subs,Organic/None,EUR,691.96,0.9221,750.44
TXN-139459,18-03-25,Europe,Platform Subs,Organic/None,EUR,4150.25,0.9591,4327.34
TXN-770207,18-03-25,Africa,Event Logistics,Global Hackathon,NGN,4815.09,1097.2504,4.39
TXN-947929,18-03-25,Europe,Developer Grants,Organic/None,EUR,14008.23,0.8908,15725.22
TXN-256857,18-03-25,Europe,Developer Grants,Regional Meetups,EUR,60151.05,0.9067,66344.11
TXN-821436,18-03-25,Africa,Developer Grants,Organic/None,NGN,137078.87,1195.4063,114.67
TXN-486601,18-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,29823.61,0.9362,31856.8
TXN-576991,18-03-25,Europe,Developer Grants,Organic/None,EUR,47095.11,0.8924,52773.49
TXN-647664,19-03-25,Africa,Developer Grants,Organic/None,NGN,14974.65,1185.2023,12.63
TXN-954140,19-03-25,Africa,Bounties,Organic/None,NGN,8883.03,1158.8413,7.67
TXN-560580,19-03-25,Africa,Platform Subs,Organic/None,NGN,1317.07,1147.3785,1.15
TXN-508313,19-03-25,Africa,Developer Grants,Global Hackathon,NGN,8422,1105.268,7.62
TXN-742924,19-03-25,Americas,Event Logistics,Organic/None,USD,117019.88,0.9501,123160.43
TXN-216189,19-03-25,Asia,Developer Grants,Core Contributor Fund,SGD,4465.99,1.2834,3479.86
TXN-580826,19-03-25,Europe,Developer Grants,Regional Meetups,EUR,7133.27,0.9334,7642.03
TXN-147830,19-03-25,Africa,Developer Grants,Regional Meetups,NGN,7598.05,1181.7534,6.43
TXN-381097,19-03-25,Americas,Developer Grants,Spring Builder Cohort,USD,72501.1,0.9781,74125.31
TXN-949662,19-03-25,Africa,Developer Grants,Regional Meetups,NGN,10157.77,1155.7358,8.79
TXN-666695,19-03-25,Africa,Developer Grants,Regional Meetups,NGN,21666.01,1103.3342,19.64
TXN-515988,19-03-25,Europe,Platform Subs,Organic/None,EUR,332.19,0.8918,372.51
TXN-449001,19-03-25,Africa,Bounties,Global Hackathon,NGN,5704.81,1114.4179,5.12
TXN-972189,19-03-25,Africa,Event Logistics,Organic/None,NGN,138737.28,1140.6573,121.63
TXN-808092,19-03-25,Americas,Developer Grants,Organic/None,USD,4219.96,1.0076,4187.93
TXN-490523,19-03-25,Europe,Event Logistics,Spring Builder Cohort,EUR,7925.78,0.9261,8557.98
TXN-800606,20-03-25,Asia,Developer Grants,Organic/None,SGD,6040.95,1.3687,4413.65
TXN-601109,20-03-25,Europe,Developer Grants,Global Hackathon,EUR,21550.9,0.9306,23158.27
TXN-365919,20-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,8866.9,1096.3258,8.09
TXN-832394,20-03-25,Americas,Developer Grants,Core Contributor Fund,USD,1671.09,0.975,1713.99
TXN-455642,20-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,83223.34,1138.7656,73.08
TXN-941531,20-03-25,Americas,Developer Grants,Core Contributor Fund,USD,12079.88,0.994,12153.4
TXN-982433,20-03-25,Africa,Developer Grants,Regional Meetups,NGN,8005,1093.7713,7.32
TXN-978531,20-03-25,Europe,Developer Grants,Regional Meetups,EUR,39374.92,0.8922,44134.6
TXN-446495,20-03-25,Asia,Platform Subs,Organic/None,SGD,474.17,1.2882,368.1
TXN-980972,20-03-25,Europe,Bounties,Core Contributor Fund,EUR,2652.07,0.8977,2954.36
TXN-450435,20-03-25,Americas,Platform Subs,Organic/None,USD,2599.05,0.9654,2692.13
TXN-813708,20-03-25,Asia,Developer Grants,Spring Builder Cohort,SGD,20949.76,1.399,14974.72
TXN-692245,21-03-25,Americas,Bounties,Organic/None,USD,2760.75,1.0259,2691.04
TXN-392164,21-03-25,Americas,Event Logistics,Regional Meetups,USD,5376.88,0.9731,5525.34
TXN-939096,21-03-25,Africa,Developer Grants,Regional Meetups,NGN,5312.54,1099.8756,4.83
TXN-869299,21-03-25,Europe,Developer Grants,Global Hackathon,EUR,7288.05,0.9136,7976.92
TXN-898843,21-03-25,Asia,Developer Grants,Core Contributor Fund,SGD,1097.88,1.3667,803.29
TXN-254607,21-03-25,Asia,Bounties,Core Contributor Fund,SGD,4179.39,1.3269,3149.78
TXN-695389,21-03-25,Africa,Developer Grants,Regional Meetups,NGN,8650.05,1138.8296,7.6
TXN-957034,21-03-25,Europe,Bounties,Global Hackathon,EUR,3096.5,0.9078,3411.14
TXN-887069,21-03-25,Americas,Bounties,Core Contributor Fund,USD,2111.47,0.9575,2205.24
TXN-352868,21-03-25,Africa,Event Logistics,Organic/None,NGN,76539.35,1106.213,69.19
TXN-747302,21-03-25,Africa,Developer Grants,Global Hackathon,NGN,4789.56,1133.6517,4.22
TXN-781908,21-03-25,Africa,Developer Grants,Organic/None,NGN,18558.94,1156.8993,16.04
TXN-480959,21-03-25,Africa,Platform Subs,Organic/None,NGN,446.72,1163.6627,0.38
TXN-622886,22-03-25,Africa,Event Logistics,Core Contributor Fund,NGN,16873.4,1114.143,15.14
TXN-613680,22-03-25,Africa,Developer Grants,Regional Meetups,NGN,34418.55,1174.7704,29.3
TXN-887503,22-03-25,Africa,Bounties,Spring Builder Cohort,NGN,3222.22,1174.9884,2.74
TXN-517541,22-03-25,Asia,Bounties,Regional Meetups,SGD,1627.77,1.4106,1153.93
TXN-564164,22-03-25,Africa,Bounties,Regional Meetups,NGN,606.01,1202.513,0.5
TXN-915462,22-03-25,Africa,Bounties,Organic/None,NGN,1063.54,1108.1919,0.96
TXN-420098,22-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,114332.79,0.8742,130785.48
TXN-797845,23-03-25,Asia,Developer Grants,Regional Meetups,SGD,31640.51,1.3198,23974.23
TXN-508986,23-03-25,Americas,Event Logistics,Global Hackathon,USD,5170.52,0.9618,5376.03
TXN-544246,23-03-25,Europe,Marketing,Spring Builder Cohort,EUR,1450.27,0.8748,1657.92
TXN-810574,23-03-25,Africa,Event Logistics,Spring Builder Cohort,NGN,18694.81,1130.024,16.54
TXN-732457,23-03-25,Europe,Marketing,Global Hackathon,EUR,7073.47,0.9509,7438.67
TXN-380400,23-03-25,Europe,Bounties,Core Contributor Fund,EUR,3163.11,0.925,3419.41
TXN-369629,23-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,402.04,1183.6849,0.34
TXN-861573,23-03-25,Africa,Platform Subs,Organic/None,NGN,1612.12,1103.4055,1.46
TXN-134173,23-03-25,Americas,Marketing,Regional Meetups,USD,204.07,0.986,206.96
TXN-751712,23-03-25,Africa,Bounties,Regional Meetups,NGN,886.9,1204.4002,0.74
TXN-199203,23-03-25,Americas,Platform Subs,Organic/None,USD,1474.88,1.035,1424.99
TXN-973953,23-03-25,Americas,Platform Subs,Organic/None,USD,2351.08,0.9994,2352.56
TXN-582737,23-03-25,Americas,Marketing,Global Hackathon,USD,761.47,0.9589,794.15
TXN-818980,23-03-25,Africa,Event Logistics,Core Contributor Fund,NGN,1109.9,1129.3653,0.98
TXN-579767,23-03-25,Americas,Event Logistics,Organic/None,USD,75230.38,0.9997,75251.23
TXN-909699,23-03-25,Africa,Developer Grants,Regional Meetups,NGN,14339.82,1202.9021,11.92
TXN-903147,23-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,18339.41,1196.0369,15.33
TXN-853890,23-03-25,Europe,Developer Grants,Core Contributor Fund,EUR,71176.83,0.9072,78453.46
TXN-924537,24-03-25,Africa,Developer Grants,Regional Meetups,NGN,2681.12,1201.6782,2.23
TXN-654070,24-03-25,Africa,Platform Subs,Organic/None,NGN,421.81,1192.7278,0.35
TXN-964285,24-03-25,Americas,Developer Grants,Core Contributor Fund,USD,4296.82,1.0046,4276.95
TXN-686510,24-03-25,Africa,Marketing,Spring Builder Cohort,NGN,3258.4,1152.1073,2.83
TXN-901431,24-03-25,Europe,Platform Subs,Organic/None,EUR,3536.22,0.9005,3926.88
TXN-237478,24-03-25,Africa,Event Logistics,Core Contributor Fund,NGN,9448.83,1127.3766,8.38
TXN-315363,24-03-25,Europe,Bounties,Global Hackathon,EUR,908.36,0.9658,940.48
TXN-242502,24-03-25,Africa,Bounties,Regional Meetups,NGN,1597.05,1127.0144,1.42
TXN-405442,24-03-25,Africa,Event Logistics,Organic/None,NGN,6711.68,1202.6276,5.58
TXN-235772,24-03-25,Africa,Platform Subs,Organic/None,NGN,1976.06,1120.3758,1.76
TXN-491529,24-03-25,Africa,Platform Subs,Organic/None,NGN,731.78,1097.9451,0.67
TXN-225588,24-03-25,Africa,Platform Subs,Organic/None,NGN,3131.51,1182.1102,2.65
TXN-965114,24-03-25,Asia,Platform Subs,Organic/None,SGD,874.98,1.3819,633.16
TXN-901807,25-03-25,Americas,Bounties,Global Hackathon,USD,890.69,0.9772,911.46
TXN-686076,25-03-25,Americas,Event Logistics,Spring Builder Cohort,USD,7116.06,0.9968,7139.04
TXN-884405,25-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,32631.96,1146.011,28.47
TXN-719055,25-03-25,Africa,Developer Grants,Organic/None,NGN,37037.27,1173.7624,31.55
TXN-581632,25-03-25,Americas,Event Logistics,Global Hackathon,USD,55740.74,1.0415,53519.17
TXN-110699,25-03-25,Asia,Event Logistics,Global Hackathon,SGD,35337.58,1.3646,25895.06
TXN-584609,25-03-25,Africa,Developer Grants,Organic/None,NGN,40467.68,1205.9376,33.56
TXN-683439,25-03-25,Europe,Developer Grants,Global Hackathon,EUR,3271.67,0.9017,3628.16
TXN-954758,25-03-25,Americas,Bounties,Global Hackathon,USD,5963.11,1.0075,5918.47
TXN-377648,25-03-25,Africa,Marketing,Organic/None,NGN,2041.38,1138.6951,1.79
TXN-257454,25-03-25,Africa,Developer Grants,Organic/None,NGN,21829.08,1118.0042,19.53
TXN-933335,25-03-25,Americas,Marketing,Organic/None,USD,4431.49,0.9548,4641.24
TXN-987708,25-03-25,Europe,Developer Grants,Regional Meetups,EUR,4443.31,0.9159,4851.55
TXN-929365,25-03-25,Africa,Platform Subs,Organic/None,NGN,2533.62,1178.7806,2.15
TXN-976396,26-03-25,Americas,Developer Grants,Organic/None,USD,8275.45,1.0209,8106.33
TXN-758197,26-03-25,Europe,Developer Grants,Regional Meetups,EUR,5080.59,0.9114,5574.47
TXN-889948,26-03-25,Asia,Event Logistics,Global Hackathon,SGD,5347.84,1.3456,3974.19
TXN-577958,26-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,22690.11,1183.7251,19.17
TXN-444901,26-03-25,Europe,Developer Grants,Organic/None,EUR,4859.58,0.8835,5500.57
TXN-833362,26-03-25,Europe,Marketing,Core Contributor Fund,EUR,4464.48,0.9122,4894.24
TXN-177564,26-03-25,Asia,Developer Grants,Core Contributor Fund,SGD,7493.07,1.2934,5793.3
TXN-905576,26-03-25,Europe,Event Logistics,Organic/None,EUR,3932.75,0.9649,4075.67
TXN-159328,26-03-25,Africa,Developer Grants,Global Hackathon,NGN,6520.85,1126.9968,5.79
TXN-223452,26-03-25,Europe,Platform Subs,Organic/None,EUR,3149.26,0.9474,3324.25
TXN-757925,26-03-25,Asia,Developer Grants,Global Hackathon,SGD,2781.06,1.3239,2100.66
TXN-951215,26-03-25,Africa,Platform Subs,Organic/None,NGN,2391.29,1152.5564,2.07
TXN-257234,26-03-25,Asia,Platform Subs,Organic/None,SGD,3020.81,1.3111,2304.04
TXN-705559,27-03-25,Africa,Bounties,Core Contributor Fund,NGN,1621.21,1163.5625,1.39
TXN-446874,27-03-25,Europe,Developer Grants,Core Contributor Fund,EUR,2323.61,0.9139,2542.58
TXN-894865,27-03-25,Africa,Marketing,Spring Builder Cohort,NGN,628.77,1098.2111,0.57
TXN-590899,27-03-25,Asia,Event Logistics,Spring Builder Cohort,SGD,2107.65,1.3426,1569.79
TXN-968964,27-03-25,Americas,Event Logistics,Core Contributor Fund,USD,487.31,0.9889,492.78
TXN-442703,27-03-25,Americas,Event Logistics,Organic/None,USD,14974.69,1.0231,14636.55
TXN-673441,27-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,2793.06,1130.0431,2.47
TXN-662162,27-03-25,Europe,Bounties,Organic/None,EUR,3703.96,0.8902,4160.68
TXN-369518,27-03-25,Africa,Marketing,Organic/None,NGN,2141.84,1201.771,1.78
TXN-260196,27-03-25,Africa,Event Logistics,Organic/None,NGN,7198.32,1205.1437,5.97
TXN-806050,27-03-25,Europe,Developer Grants,Regional Meetups,EUR,1195.32,0.9135,1308.56
TXN-275666,27-03-25,Europe,Event Logistics,Regional Meetups,EUR,2248.75,0.8979,2504.56
TXN-816432,28-03-25,Americas,Bounties,Spring Builder Cohort,USD,2052.6,0.9847,2084.48
TXN-794519,28-03-25,Asia,Platform Subs,Organic/None,SGD,4284.37,1.401,3058.1
TXN-653360,28-03-25,Africa,Bounties,Regional Meetups,NGN,1472.16,1193.8926,1.23
TXN-770095,28-03-25,Europe,Platform Subs,Organic/None,EUR,1357.48,0.9055,1499.07
TXN-837456,28-03-25,Europe,Bounties,Organic/None,EUR,4183.78,0.8832,4737.05
TXN-455866,28-03-25,Americas,Bounties,Spring Builder Cohort,USD,1093.28,0.9872,1107.4
TXN-389662,28-03-25,Americas,Bounties,Regional Meetups,USD,1505.56,0.9915,1518.54
TXN-118170,28-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,500555.93,0.958,522524.02
TXN-816123,28-03-25,Africa,Developer Grants,Organic/None,NGN,1920.21,1159.7743,1.66
TXN-559384,28-03-25,Americas,Developer Grants,Core Contributor Fund,USD,12738.57,0.9755,13058.19
TXN-122469,28-03-25,Africa,Developer Grants,Regional Meetups,NGN,28676.27,1150.0856,24.93
TXN-191628,28-03-25,Africa,Bounties,Organic/None,NGN,8444.77,1113.9112,7.58
TXN-886329,28-03-25,Africa,Event Logistics,Core Contributor Fund,NGN,1945.42,1099.3699,1.77
TXN-251094,28-03-25,Asia,Developer Grants,Regional Meetups,SGD,1773.67,1.3121,1351.79
TXN-894786,28-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,6802.05,1093.9555,6.22
TXN-879363,29-03-25,Asia,Developer Grants,Spring Builder Cohort,SGD,11256.28,1.3939,8075.31
TXN-948982,29-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,3886.6,1120.1868,3.47
TXN-657564,29-03-25,Africa,Event Logistics,Regional Meetups,NGN,7265.74,1106.8894,6.56
TXN-150044,29-03-25,Asia,Bounties,Global Hackathon,SGD,238.06,1.3925,170.96
TXN-887201,29-03-25,Africa,Event Logistics,Regional Meetups,NGN,272412.5,1094.8672,248.81
TXN-418950,29-03-25,Europe,Event Logistics,Regional Meetups,EUR,2310.97,0.963,2399.83
TXN-653608,29-03-25,Asia,Event Logistics,Spring Builder Cohort,SGD,4490.82,1.3769,3261.52
TXN-260533,29-03-25,Africa,Bounties,Spring Builder Cohort,NGN,683.49,1107.4228,0.62
TXN-192085,29-03-25,Africa,Developer Grants,Global Hackathon,NGN,957773.76,1108.4761,864.05
TXN-965630,29-03-25,Europe,Platform Subs,Organic/None,EUR,7569.56,0.9156,8267.2
TXN-499840,29-03-25,Europe,Event Logistics,Spring Builder Cohort,EUR,37336.24,0.9188,40633.79
TXN-236643,29-03-25,Americas,Event Logistics,Organic/None,USD,14471.5,1.0367,13959.8
TXN-726112,29-03-25,Europe,Developer Grants,Core Contributor Fund,EUR,774660.1,0.9386,825353.94
TXN-435740,29-03-25,Africa,Bounties,Core Contributor Fund,NGN,1500.69,1187.9721,1.26
TXN-943564,29-03-25,Asia,Marketing,Organic/None,SGD,1566.14,1.3824,1132.96
TXN-959705,29-03-25,Americas,Developer Grants,Spring Builder Cohort,USD,577.04,1.0257,562.58
TXN-122466,29-03-25,Asia,Developer Grants,Organic/None,SGD,2662.93,1.3278,2005.54
TXN-916760,29-03-25,Asia,Developer Grants,Organic/None,SGD,3231.92,1.2844,2516.31
TXN-134635,29-03-25,Europe,Event Logistics,Regional Meetups,EUR,20232.58,0.9552,21180.6
TXN-697578,30-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,2147.32,1103.6142,1.95
TXN-186694,30-03-25,Europe,Developer Grants,Global Hackathon,EUR,5892.31,0.9235,6380.42
TXN-502400,30-03-25,Asia,Developer Grants,Regional Meetups,SGD,31712.67,1.3417,23635.65
TXN-159070,30-03-25,Americas,Developer Grants,Organic/None,USD,70773.54,1.0038,70504.15
TXN-868821,30-03-25,Asia,Developer Grants,Regional Meetups,SGD,195613.63,1.3645,143354.92
TXN-238876,30-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,114147.68,1193.2438,95.66
TXN-514194,30-03-25,Africa,Platform Subs,Organic/None,NGN,665.42,1158.6976,0.57
TXN-595019,30-03-25,Africa,Event Logistics,Regional Meetups,NGN,9433.47,1115.1067,8.46
TXN-388351,30-03-25,Americas,Event Logistics,Spring Builder Cohort,USD,3181.61,0.9718,3273.9
TXN-591036,30-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,377.69,0.8991,420.07
TXN-659031,30-03-25,Africa,Developer Grants,Spring Builder Cohort,NGN,364.43,1166.0294,0.31
TXN-975055,30-03-25,Americas,Developer Grants,Organic/None,USD,31205.79,1.0395,30020.86
TXN-765664,30-03-25,Africa,Event Logistics,Organic/None,NGN,145295.75,1138.5733,127.61
TXN-929347,30-03-25,Africa,Developer Grants,Core Contributor Fund,NGN,4801.6,1174.3809,4.09
TXN-500662,30-03-25,Americas,Event Logistics,Organic/None,USD,14318.43,1.0102,14173.87
TXN-189464,31-03-25,Americas,Bounties,Global Hackathon,USD,162.29,1.0458,155.18
TXN-392338,31-03-25,Asia,Marketing,Spring Builder Cohort,SGD,531.35,1.3041,407.44
TXN-981991,31-03-25,Americas,Bounties,Spring Builder Cohort,USD,6052.4,1.0206,5930
TXN-926080,31-03-25,Europe,Developer Grants,Core Contributor Fund,EUR,28645.6,0.9003,31817.36
TXN-506885,31-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,526.17,0.9557,550.59
TXN-971022,31-03-25,Europe,Developer Grants,Spring Builder Cohort,EUR,17094.04,0.8986,19023.61
TXN-944254,31-03-25,Americas,Developer Grants,Organic/None,USD,41064.79,0.9534,43073.78
TXN-625270,31-03-25,Americas,Developer Grants,Spring Builder Cohort,USD,5099.15,1.006,5068.93
TXN-665764,31-03-25,Americas,Platform Subs,Organic/None,USD,1855.97,1.0211,1817.57
TXN-955876,31-03-25,Americas,Bounties,Core Contributor Fund,USD,2298.05,1.0005,2296.82
TXN-182745,31-03-25,Africa,Platform Subs,Organic/None,NGN,4534.54,1149.5443,3.94
TXN-223777,31-03-25,Europe,Developer Grants,Core Contributor Fund,EUR,3640.16,0.9204,3954.86
TXN-703760,31-03-25,Americas,Marketing,Global Hackathon,USD,1553.13,1.0046,1545.96
TXN-467436,31-03-25,Asia,Event Logistics,Regional Meetups,SGD,3230.55,1.4083,2293.9
TXN-443243,31-03-25,Europe,Bounties,Regional Meetups,EUR,347.5,0.8823,393.87
TXN-148554,31-03-25,Asia,Developer Grants,Global Hackathon,SGD,17267.45,1.4172,12183.89
TXN-468084,01-04-25,Americas,Developer Grants,Regional Meetups,USD,4435.46,1.0158,4366.59
TXN-467808,01-04-25,Africa,Developer Grants,Spring Builder Cohort,NGN,5439.85,1189.4751,4.57
TXN-365953,01-04-25,Americas,Developer Grants,Regional Meetups,USD,3534.35,1.0224,3457.06
TXN-206320,01-04-25,Europe,Marketing,Organic/None,EUR,1771.25,0.9048,1957.6
TXN-901469,01-04-25,Africa,Developer Grants,Core Contributor Fund,NGN,18432.15,1136.3854,16.22
TXN-390414,01-04-25,Africa,Bounties,Regional Meetups,NGN,827.88,1159.0837,0.71
TXN-900484,01-04-25,Europe,Platform Subs,Organic/None,EUR,131.54,0.8981,146.46
TXN-551989,01-04-25,Africa,Developer Grants,Core Contributor Fund,NGN,7751.44,1121.0531,6.91
